|       sibling       |
+---------------------+
| <AdminNavbar />     |
| <CartIt ... ems} /> |
| <MealCa ...      /> |
| <SelectCategory />  |
| <SocialFooter />    |
| <MealCa ...      /> |
| <SelectCategory />  |
| <SocialFooter />    |
| <MealCa ...      /> |
| <SelectCategory />  |
| <SocialFooter />    |
| <MealCa ...      /> |
| <SelectCategory />  |
| <SocialFooter />    |
