"col0"
"src/components/Notes.tsx:<21,5>--<21,15>~~~set_state_to_assignment_current_value???{varName:note}"
"src/components/Notes.tsx:<34,28>--<34,50>~~~set_state_to_assignment_current_value???{varName:note}"
