"col0"
"src/Menu/CustomLinks.tsx:<5,21>--<24,1>~~~component_no_props"
"src/Menu/Menu.tsx:<34,14>--<72,1>~~~component_no_props"
"src/Menu/SettingsPopout.tsx:<39,27>--<73,1>~~~component_no_props"
"src/Popup/Popup.tsx:<3,21>--<22,1>~~~component_no_props"
"src/Settings/About.tsx:<5,15>--<37,1>~~~component_no_props"
"src/Settings/CodeGuard.tsx:<6,19>--<44,1>~~~component_no_props"
"src/Settings/CustomHost.tsx:<13,20>--<73,1>~~~component_no_props"
"src/Settings/CustomLinks.tsx:<21,29>--<156,1>~~~component_no_props"
"src/Settings/Popout.tsx:<74,18>--<122,1>~~~component_no_props"
